Transaction_ID,Customer_ID,Customer_Name,Gender,Age,Account_Type,Branch_ID,Branch_Name,City,Transaction_Date,Transaction_Time,Transaction_Type,Channel,Amount,Balance_Before,Balance_After,Merchant_Category,Transaction_Status,Device_Type,Fraud_Flag,Risk_Score,Loan_Customer,Credit_Score,Salary_Band,Customer_Segment
TXN000455,CUST8779,Rahul Mehta,Male,38,Current,BR103,Banjara Hills Branch,Ahmedabad,2024-06-27,05:29:39,Deposit,Branch,35674.42,354817.36,390491.78,Healthcare,Failed,Desktop,Yes,91,No,820,10-20 LPA,Corporate
TXN000456,CUST2658,Nikhil Chavan,Male,45,Current,BR120,MG Road Branch,Kolkata,2025-01-20,08:53:33,Payment,POS,53651.33,65689.2,12037.87,Education,Pending,Tablet,No,5,No,720,20+ LPA,Corporate
TXN000457,CUST2053,Pooja Yadav,Female,52,Savings,BR105,MG Road Branch,Bengaluru,2024-09-11,04:07:57,Payment,POS,9690.84,13722.13,4031.29,Dining,Pending,Android,No,3,Yes,682,3-6 LPA,Retail
TXN000458,CUST6934,Ananya Gupta,Female,28,Savings,BR111,Shivajinagar Branch,Pune,2025-03-01,00:18:58,Transfer,POS,8242.19,271297.45,279539.64,Utilities,Success,Tablet,No,87,No,398,3-6 LPA,HNI
TXN000459,CUST5050,Rahul Mehta,Male,52,Current,BR118,Banjara Hills Branch,Bengaluru,2024-08-19,08:59:37,Transfer,ATM,95724.19,338351.52,434075.71,Utilities,Failed,Android,No,8,Yes,858,6-10 LPA,Premium
TXN000460,CUST8980,Priya Nair,Female,25,Savings,BR104,MG Road Branch,Ahmedabad,2025-04-24,16:50:08,Transfer,POS,94880.62,393717.16,488597.78,Retail,Success,iPhone,No,47,Yes,695,10-20 LPA,Corporate
TXN000461,CUST9799,Aarav Sharma,Male,30,Savings,BR106,Connaught Place Branch,Pune,2024-02-28,19:53:56,Payment,Internet Banking,45948.26,248742.61,202794.35,Dining,Success,Android,No,63,No,607,10-20 LPA,HNI
TXN000462,CUST5134,Pooja Yadav,Female,42,Savings,BR115,Banjara Hills Branch,Kolkata,2024-06-12,14:47:44,Transfer,Branch,28833.62,352468.38,381302,Healthcare,Failed,Desktop,Yes,22,No,472,6-10 LPA,HNI
TXN000463,CUST3960,Tanvi Patil,Female,58,Savings,BR119,Connaught Place Branch,Ahmedabad,2024-11-15,04:47:13,Withdrawal,Internet Banking,37635.42,296259.54,258624.12,Retail,Pending,Android,Yes,80,No,391,0-3 LPA,HNI
TXN000464,CUST9139,Neha Singh,Female,57,Savings,BR108,Fort Branch,Hyderabad,2025-08-16,20:36:10,Withdrawal,Internet Banking,62676.27,138908.76,76232.49,Retail,Success,Desktop,Yes,42,Yes,686,0-3 LPA,Corporate
TXN000465,CUST3274,Ananya Gupta,Female,27,Savings,BR112,Shivajinagar Branch,Pune,2025-08-11,17:55:15,Withdrawal,POS,48560.94,364087.19,315526.25,Education,Failed,iPhone,Yes,41,Yes,608,6-10 LPA,Corporate
TXN000466,CUST1160,Vikram Reddy,Male,24,Current,BR102,Connaught Place Branch,Ahmedabad,2024-10-29,22:35:21,Deposit,Mobile Banking,45219.02,271191.44,316410.46,Travel,Success,iPhone,No,50,Yes,798,3-6 LPA,HNI
TXN000467,CUST4461,Pooja Yadav,Female,21,Savings,BR110,MG Road Branch,Hyderabad,2025-07-05,21:03:48,Withdrawal,ATM,79368.96,154076.66,74707.7,Retail,Pending,Desktop,No,20,Yes,661,20+ LPA,Premium
TXN000468,CUST7692,Karan Malhotra,Male,44,Savings,BR109,Connaught Place Branch,Delhi,2024-10-19,17:26:59,Payment,Internet Banking,52730.41,93167.1,40436.69,Education,Failed,Tablet,No,87,No,586,10-20 LPA,Corporate
TXN000469,CUST2667,Tanvi Patil,Female,50,Savings,BR113,MG Road Branch,Bengaluru,2024-12-31,01:09:56,Transfer,ATM,90611.09,262026.67,352637.76,Healthcare,Pending,Android,No,37,Yes,515,3-6 LPA,Retail
TXN000470,CUST7075,Ananya Gupta,Female,64,Savings,BR116,Banjara Hills Branch,Chennai,2024-06-28,07:04:52,Deposit,UPI,15989.79,291244.51,307234.3,Travel,Success,Tablet,No,56,No,898,6-10 LPA,Retail
TXN000471,CUST2827,Kavya Iyer,Female,64,Savings,BR119,Banjara Hills Branch,Mumbai,2025-12-05,06:32:54,Withdrawal,Internet Banking,46346.03,140861.17,94515.14,Dining,Failed,Tablet,No,100,No,818,6-10 LPA,Corporate
TXN000472,CUST9949,Rahul Mehta,Male,58,Current,BR115,Banjara Hills Branch,Bengaluru,2025-07-13,16:39:54,Transfer,POS,97817.84,126458.9,224276.74,Healthcare,Failed,iPhone,No,6,No,837,20+ LPA,Premium
TXN000473,CUST6915,Vivaan Patel,Male,33,Current,BR110,MG Road Branch,Delhi,2024-11-02,21:28:15,Transfer,POS,90462.13,271404.13,361866.26,Retail,Failed,Desktop,No,78,Yes,778,10-20 LPA,Premium
TXN000474,CUST8319,Neha Singh,Female,38,Current,BR118,Connaught Place Branch,Pune,2024-06-02,20:22:05,Withdrawal,POS,43639.01,418443.08,374804.07,Retail,Pending,Android,Yes,24,No,558,6-10 LPA,Retail
TXN000475,CUST4041,Rohan Joshi,Male,59,Current,BR113,MG Road Branch,Chennai,2025-11-07,11:40:01,Transfer,ATM,7836.67,32282.28,40118.95,E-commerce,Failed,Tablet,Yes,69,Yes,570,0-3 LPA,HNI
TXN000476,CUST5756,Aditi Mishra,Female,23,Savings,BR108,MG Road Branch,Chennai,2025-08-06,22:13:26,Deposit,Internet Banking,49945.75,411818.86,461764.61,E-commerce,Failed,Tablet,Yes,72,No,462,0-3 LPA,Retail
TXN000477,CUST1627,Aarav Sharma,Male,31,Savings,BR114,Connaught Place Branch,Hyderabad,2025-05-02,19:15:49,Payment,Branch,69016.59,257079.08,188062.49,Grocery,Success,Desktop,Yes,36,No,429,10-20 LPA,HNI
TXN000478,CUST7282,Meera Kapoor,Female,34,Current,BR101,MG Road Branch,Kolkata,2025-02-27,11:57:20,Transfer,POS,27326.95,100827.78,128154.73,Dining,Success,Desktop,No,85,Yes,751,3-6 LPA,Retail
TXN000479,CUST3792,Aditi Mishra,Female,25,Savings,BR117,MG Road Branch,Bengaluru,2025-03-13,05:51:43,Transfer,ATM,15780.22,347215.92,362996.14,Grocery,Success,Android,No,91,Yes,567,10-20 LPA,Premium
TXN000480,CUST7327,Rahul Mehta,Male,50,Current,BR101,Shivajinagar Branch,Bengaluru,2025-06-14,14:55:50,Payment,Internet Banking,43473.01,276355.24,232882.23,Travel,Failed,iPhone,Yes,48,Yes,334,20+ LPA,Corporate
TXN000481,CUST1228,Rohan Joshi,Male,30,Savings,BR103,Banjara Hills Branch,Chennai,2024-11-04,01:04:09,Payment,Branch,45201.7,393944.9,348743.2,Grocery,Failed,iPhone,No,36,Yes,446,0-3 LPA,Premium
TXN000482,CUST8127,Aditya Verma,Male,30,Savings,BR105,MG Road Branch,Kolkata,2025-02-13,02:49:24,Deposit,Mobile Banking,12712.24,412759.78,425472.02,Travel,Pending,Android,Yes,85,No,641,3-6 LPA,Corporate
TXN000483,CUST5909,Rohan Joshi,Male,61,Savings,BR103,Fort Branch,Ahmedabad,2024-10-30,06:16:16,Payment,POS,51803.94,173842.82,122038.88,Healthcare,Success,Android,No,31,No,595,20+ LPA,HNI
TXN000484,CUST6237,Arjun Deshmukh,Male,61,Savings,BR113,MG Road Branch,Pune,2025-05-17,05:20:20,Transfer,ATM,44560.44,228594.54,273154.98,Retail,Failed,Desktop,No,74,Yes,732,20+ LPA,Premium
TXN000485,CUST5057,Vikram Reddy,Male,35,Savings,BR105,MG Road Branch,Kolkata,2025-06-15,15:46:31,Payment,Internet Banking,11690.25,482897.61,471207.36,Dining,Pending,Desktop,No,84,Yes,431,20+ LPA,Corporate
TXN000486,CUST8692,Ishita Jain,Female,36,Current,BR113,Connaught Place Branch,Pune,2024-08-23,04:39:46,Payment,UPI,15573.84,95195.94,79622.1,Retail,Success,iPhone,Yes,32,No,442,0-3 LPA,Premium
TXN000487,CUST1917,Priya Nair,Female,47,Current,BR119,Shivajinagar Branch,Chennai,2025-08-09,05:01:31,Transfer,POS,68295.84,237077.63,305373.47,Travel,Pending,Tablet,No,35,No,786,0-3 LPA,Retail
TXN000488,CUST9638,Pooja Yadav,Female,51,Savings,BR119,MG Road Branch,Chennai,2025-12-21,19:28:44,Payment,ATM,33180.9,395427.1,362246.2,Healthcare,Failed,Desktop,No,11,Yes,564,0-3 LPA,Corporate
TXN000489,CUST5599,Ananya Gupta,Female,42,Savings,BR118,Connaught Place Branch,Bengaluru,2024-02-09,12:33:30,Payment,POS,3409.71,37597.69,34187.98,Dining,Success,Tablet,No,16,Yes,417,3-6 LPA,Retail
TXN000490,CUST8753,Kavya Iyer,Female,48,Current,BR113,MG Road Branch,Ahmedabad,2024-06-01,10:59:14,Withdrawal,Branch,46790.11,263911.98,217121.87,Grocery,Success,Android,No,37,No,869,0-3 LPA,Premium
TXN000491,CUST9937,Aarav Sharma,Male,31,Savings,BR119,MG Road Branch,Hyderabad,2025-12-24,02:50:12,Deposit,ATM,18409.41,232570.46,250979.87,E-commerce,Pending,Tablet,Yes,19,Yes,313,3-6 LPA,Retail
TXN000492,CUST2470,Tanvi Patil,Female,38,Current,BR116,Connaught Place Branch,Pune,2025-07-26,18:49:43,Deposit,UPI,61134.37,361422.57,422556.94,Grocery,Pending,Tablet,No,40,Yes,340,10-20 LPA,Premium
TXN000493,CUST1592,Rohan Joshi,Male,59,Savings,BR117,Banjara Hills Branch,Delhi,2025-05-22,08:23:44,Deposit,Internet Banking,37346.5,334856.91,372203.41,Retail,Failed,iPhone,Yes,52,No,591,6-10 LPA,HNI
TXN000494,CUST9163,Aditi Mishra,Female,27,Current,BR103,Shivajinagar Branch,Hyderabad,2024-02-23,09:27:56,Deposit,UPI,73959.72,190200.43,264160.15,Grocery,Failed,iPhone,No,67,No,453,3-6 LPA,HNI
TXN000495,CUST9495,Kavya Iyer,Female,56,Savings,BR117,Banjara Hills Branch,Mumbai,2024-06-28,13:09:17,Deposit,Mobile Banking,55416.98,287318.68,342735.66,Healthcare,Pending,Tablet,No,64,Yes,597,10-20 LPA,HNI
TXN000496,CUST6091,Siddharth Rao,Male,59,Savings,BR105,Shivajinagar Branch,Chennai,2025-11-14,10:58:32,Transfer,POS,63147.45,337460.74,400608.19,Grocery,Failed,Desktop,No,88,No,673,0-3 LPA,HNI
TXN000497,CUST8784,Meera Kapoor,Female,52,Savings,BR101,MG Road Branch,Ahmedabad,2025-03-06,11:42:41,Payment,Mobile Banking,31050.89,360743.58,329692.69,Grocery,Success,Tablet,No,36,No,538,6-10 LPA,HNI
TXN000498,CUST6156,Vivaan Patel,Male,43,Current,BR113,MG Road Branch,Bengaluru,2024-04-19,23:44:09,Payment,Branch,61555.98,462099.45,400543.47,Education,Failed,Desktop,No,72,Yes,806,3-6 LPA,HNI
TXN000499,CUST3462,Aarav Sharma,Male,42,Savings,BR109,Fort Branch,Ahmedabad,2024-02-23,21:06:31,Withdrawal,Mobile Banking,34024.67,134140.35,100115.68,Healthcare,Success,Desktop,No,77,No,574,20+ LPA,HNI
TXN000500,CUST3732,Vivaan Patel,Male,21,Savings,BR110,Banjara Hills Branch,Bengaluru,2025-04-16,12:43:15,Transfer,ATM,49780.86,319739.57,369520.43,Healthcare,Failed,Tablet,No,4,Yes,846,6-10 LPA,Retail
